Ano;Esforço PF
2017;59,50
2018;46,00
2017;11,20
2018;60,00
2017;68,04
2017;23,40
2017;454,14
2017;192,64
2017;5,85
2018;169,57
2017;60,40
2017;83,40
2017;3,00
2017;19,00
2018;9,75
2017;46,50
2017;160,37
2017;6,89
2018;122,00
2017;14,47
2018;12,00
2018;70,01
2018;18,00
2018;3,38
2017;7,50
2018;185,73
2018;32,00
2018;22,00
2017;40,00
2018;9,00
2018;17,20
2017;555,00
2017;43,05
2018;0,30
2017;69,62
2018;12,00
2018;289,24
2018;168,42
2018;4,00
2018;19,71
2018;11,15
2018;8,00
2018;221,25
2018;7,50
2017;51,40
2018;40,50
2018;165,24
2018;13,50
2018;4,26
2018;13,46
2018;19,50
2018;456,65
2018;7,00
2017;0,60
2018;133,25
2018;298,26
2018;0,30
2017;11,00
2018;34,25
2017;160,00
2017;107,80
2017;5,70
2017;180,00
2017;48,00
2018;4,00
2018;97,55
2018;20,25
2018;202,50
2018;77,14
2018;9,00
2018;13,50
2018;32,75
2018;0,30
2019;15,00
2018;5,25
2018;10,00
2018;23,00
2018;8,25
2017;18,00
2020;15,25
2018;78,16
2017;346,00
2017;239,20
2017;3,00
2018;18,00
2018;130,38
2018;83,03
2017;21,00
2017;31,90
2018;34,95
2018;112,00
2018;36,00
2018;20,00
2018;23,00
2017;128,50
2019;4,00
2018;12,00
2018;37,25
2018;210,00
2018;51,55
2018;27,00
2019;3,00
2018;13,50
2017;39,25
2018;435,33
2018;234,30
2017;60,00
2018;12,25
2017;65,50
2018;4,80
2018;78,85
2018;98,50
2018;12,50
2018;59,67
2018;250,00
2017;54,68
2018;16,48
2018;35,00
2018;85,36
2020;39,00
2017;16,25
2017;277,25
2018;24,00
2018;15,00
2018;210,60
2018;9,00
2018;58,44
2018;200,00
2017;34,75
2018;6,75
2018;100,25
2018;13,25
2017;13,90
2018;9,00
2017;74,75
2017;5,25
2017;4,20
2018;50,00
2018;7,50
2018;33,00
2018;5,36
2018;200,00
2018;4,50
2017;17,25
2018;36,25
2018;52,65
2018;32,00
2018;33,00
2017;13,50
2017;3,00
2018;54,90
2018;163,40
2017;76,50
2017;61,82
2018;4,05
2017;15,50
2018;7,50
2018;27,50
2018;4,05
2017;40,50
2018;19,04
2018;200,00
2018;7,50
2018;46,00
2017;15,00
2017;3,00
2018;13,60
2018;7,00
2018;38,10
2017;4,00
2018;6,00
2018;4,50
2018;53,46
2018;47,92
2018;20,50
2018;32,39
2018;47,85
2018;91,12
2018;14,18
2018;299,50
2018;57,00
2018;15,00
2018;11,60
2018;200,00
2018;0,60
2018;34,40
2018;32,40
2018;27,25
2018;9,00
2018;10,25
2018;268,15
2018;12,30
2018;422,55
2018;27,00
2018;115,82
2018;9,85
2018;33,36
2018;17,50
2018;95,63
2018;42,58
2018;41,65
2018;268,15
2018;200,00
2018;10,50
2018;33,00
2018;34,90
2018;5,25
2018;48,60
2018;27,00
2018;200,00
2018;109,75
2018;519,89
2018;200,00
2018;186,75
2018;200,00
2018;200,00
2018;91,30
2018;200,00
2018;41,50
2018;118,55
2018;53,93
2018;42,15
2018;51,00
2018;7,09
2018;4,50
2018;199,46
2018;9,00
2018;6,00
2018;369,90
2018;78,50
2018;38,62
2018;27,00
2018;3,00
2018;22,75
2018;10,50
2018;83,10
2018;61,50
2018;18,23
2018;277,00
2018;0,30
2018;19,50
2018;1,20
2018;122,76
2018;18,00
2018;21,00
2018;16,00
2018;17,00
2018;324,25
2018;10,50
2018;314,75
2018;20,00
2018;6,00
2018;4,50
2018;42,25
2018;24,25
2018;18,00
2018;4,50
2018;10,00
2018;358,53
2018;14,85
2018;0,30
2018;29,10
2018;21,00
2018;23,00
2018;173,73
2018;9,00
2018;23,25
2018;0,60
2018;62,96
2018;20,00
2018;21,00
2018;34,10
2018;257,30
2018;6,00
2018;6,60
2018;16,25
2018;19,75
2018;36,80
2018;123,92
2020;5,60
2018;21,25
2018;165,25
2018;92,71
2018;42,93
2018;27,53
2018;0,30
2018;37,00
2018;9,00
2018;14,50
2018;22,50
2018;156,39
2018;29,25
2018;16,20
2018;69,87
2018;21,75
2018;89,91
2018;19,50
2018;9,00
2018;125,50
2018;14,00
2018;18,00
2018;45,00
2018;12,85
2018;43,36
2018;24,75
2018;60,75
2018;450,98
2018;30,75
2018;6,00
2018;5,25
2018;38,55
2018;320,63
2018;434,00
2018;10,00
2018;28,15
2020;30,25
2018;0,30
2018;166,67
2018;45,90
2018;19,58
2018;12,00
2018;25,78
2018;5,40
2018;3,00
2018;2,30
2018;62,00
2018;60,00
2018;14,25
2018;5,70
2018;15,25
2018;137,70
2018;91,15
2018;7,88
2018;20,50
2018;35,00
2018;25,90
2018;12,00
2018;70,65
2018;19,71
2018;52,50
2018;20,25
2018;29,55
2018;132,00
2018;79,00
2018;6,00
2018;144,49
2018;237,10
2018;290,12
2018;23,60
2018;49,50
2018;30,00
2018;0,30
2018;9,06
2018;11,25
2018;105,88
2018;48,05
2018;9,00
2018;11,65
2018;3,00
2018;16,05
2018;16,50
2018;38,69
2018;33,50
2018;6,00
2018;66,28
2018;9,00
2018;4,50
2018;1,20
2018;12,00
2018;98,50
2018;7,00
2018;83,88
2018;500,00
2018;86,00
2018;163,10
2018;6,00
2018;20,25
2018;3,00
2018;12,00
2018;8,85
2018;159,76
2018;37,30
2020;19,89
2018;90,55
2018;140,20
2018;40,00
2018;9,00
2018;6,08
2018;135,65
2018;56,14
2018;36,00
2018;55,30
2018;8,00
2018;29,00
2018;61,35
2018;51,30
2018;8,00
2018;156,00
2018;215,00
2018;26,19
2018;15,75
2018;24,30
2018;78,50
2018;230,14
2018;3,75
2018;39,90
2018;144,75
2018;49,56
2018;19,19
2018;22,76
2018;68,25
2018;11,00
2018;10,00
2018;4,05
2018;59,67
2018;4,50
2018;18,00
2018;14,00
2018;79,42
2018;10,80
2018;56,60
2018;7,09
2018;378,33
2018;28,75
2018;10,00
2018;11,00
2018;19,71
2018;13,50
2018;39,15
2018;259,40
2018;21,00
2018;22,71
2018;205,50
2018;5,25
2018;4,60
2018;16,80
2018;175,00
2018;4,50
2018;60,75
2018;24,00
2018;40,00
2018;26,50
2018;15,40
2018;17,75
2018;195,97
2018;72,63
2018;22,00
2018;12,70
2018;13,00
2018;20,00
2018;28,35
2018;3,00
2018;15,50
2018;12,15
2020;24,34
2018;3,00
2018;9,00
2018;129,50
2018;31,00
2018;9,00
2018;17,49
2018;90,30
2018;33,25
2018;9,95
2018;26,00
2018;19,71
2018;20,00
2018;6,75
2018;8,30
2018;30,00
2018;85,25
2018;4,50
2018;215,70
2018;16,20
2018;19,19
2018;10,50
2018;15,50
2018;61,88
2018;141,81
2018;3,00
2018;116,80
2018;3,00
2018;4,50
2018;27,00
2018;22,00
2018;27,59
2018;26,50
2018;7,50
2018;7,21
2018;2,40
2018;53,35
2018;18,00
2018;247,55
2018;3,00
2018;20,75
2018;24,00
2018;27,25
2018;24,00
2018;223,50
2018;48,60
2018;13,50
2018;15,00
2018;8,25
2018;77,55
2018;11,00
2018;229,81
2018;3,00
2018;20,75
2018;18,00
2018;30,35
2018;27,50
2018;5,40
2018;78,00
2018;59,00
2018;108,00
2018;43,56
2018;25,35
2018;9,00
2018;172,03
2018;58,75
2018;2,25
2018;9,06
2018;14,85
2018;27,00
2018;305,46
2018;69,20
2018;72,40
2018;5,25
2018;51,07
2018;37,10
2018;4,50
2018;66,83
2018;53,85
2018;5,40
2018;7,50
2018;45,00
2018;114,50
2018;184,32
2018;33,50
2018;21,75
2018;0,30
2018;0,60
2018;381,05
2018;10,80
2018;385,66
2018;54,00
2018;534,36
2018;197,20
2018;22,65
2018;100,00
2018;23,51
2018;9,75
2018;13,25
2018;9,10
2018;194,06
2018;41,31
2018;8,10
2018;14,25
2018;61,00
2018;21,25
2018;0,60
2018;16,00
2018;78,30
2018;9,60
2018;49,77
2018;71,28
2018;8,50
2018;25,80
2018;91,42
2018;69,00
2018;111,55
2018;806,13
2018;29,70
2018;5,25
2018;22,00
2018;170,00
2018;4,50
2018;58,00
2018;21,25
2018;19,24
2018;72,30
2018;34,00
2018;27,00
2018;43,20
2018;10,00
2018;19,00
2018;4,95
2018;45,00
2018;9,75
2018;59,10
2018;4,50
2018;6,00
2018;14,09
2018;4,50
2018;17,00
2018;4,50
2018;1,20
2018;39,54
2020;18,53
2018;15,20
2018;10,55
2018;24,00
2018;45,75
2018;482,00
2018;10,00
2018;37,00
2018;13,25
2018;2,40
2018;90,00
2018;5,30
2018;17,89
2018;55,08
2018;4,00
2018;0,30
2018;0,60
2018;0,30
2018;16,00
2018;76,44
2018;28,00
2018;12,00
2018;3,00
2018;140,00
2018;78,85
2018;106,50
2018;153,95
2018;4,50
2018;310,12
2018;13,50
2018;28,00
2018;3,00
2018;14,84
2018;8,25
2018;1.052,80
2018;1,80
2018;6,00
2018;16,92
2018;4,00
2018;40,90
2018;50,00
2018;52,50
2018;30,00
2018;7,06
2018;20,00
2018;93,11
2018;15,94
2018;98,50
2018;29,58
2018;9,00
2018;32,50
2018;128,00
2018;39,00
2018;14,96
2018;4,00
2018;12,00
2018;140,00
2018;7,00
2018;113,25
2018;50,00
2018;123,50
2018;3,60
2018;19,00
2018;25,50
2018;133,50
2018;180,19
2018;91,55
2018;76,50
2018;16,83
2018;306,31
2018;16,00
2018;21,36
2018;111,80
2018;13,25
2018;47,25
2018;31,00
2018;461,45
2018;312,57
2018;253,70
2018;29,70
2018;61,03
2018;33,50
2018;87,25
2018;390,00
2018;6,00
2018;391,30
2018;5,25
2018;21,00
2018;41,25
2018;52,67
2018;12,00
2018;14,18
2018;22,71
2018;22,50
2018;68,25
2018;54,30
2018;4,50
2018;103,00
2018;39,60
2018;9,60
2018;46,58
2018;6,30
2018;54,00
2018;12,15
2018;28,50
2018;9,18
2018;4,50
2018;18,00
2018;3,90
2018;5,25
2018;25,25
2018;104,45
2018;18,00
2018;0,30
2018;6,08
2018;24,28
2018;120,00
2018;281,58
2018;7,50
2018;82,74
2018;7,50
2018;14,50
2018;20,50
2018;80,60
2018;319,45
2018;48,75
2018;9,45
2018;21,55
2018;41,95
2018;5,25
2018;29,25
2018;17,36
2018;22,25
2018;0,30
2018;15,66
2018;12,15
2018;10,50
2018;26,36
2018;23,25
2018;100,00
2018;32,24
2018;10,65
2018;54,15
2018;79,54
2018;17,25
2018;4,50
2018;107,04
2018;15,00
2018;5,25
2019;56,75
2018;12,00
2018;35,54
2019;11,00
2018;15,00
2018;122,11
2018;3,60
2018;10,00
2018;73,08
2018;18,00
2018;20,00
2018;135,00
2018;440,83
2018;18,75
2018;24,00
2018;50,75
2018;170,10
2018;66,85
2018;4,60
2018;14,00
2018;38,65
2018;7,50
2018;3,75
2018;5,20
2018;75,00
2018;60,00
2018;28,50
2018;74,75
2018;3,00
2018;77,75
2018;61,21
2018;22,95
2018;15,75
2018;0,60
2018;736,25
2018;4,50
2018;46,58
2018;30,24
2018;48,86
2018;57,06
2018;16,50
2018;114,75
2018;3,00
2018;22,00
2018;16,00
2019;24,80
2018;11,30
2018;10,00
2018;31,80
2018;228,25
2018;99,75
2018;43,81
2018;43,75
2018;46,00
2018;327,36
2018;14,00
2018;35,70
2018;125,50
2018;74,05
2018;12,24
2018;32,55
2018;0,30
2018;40,00
2018;176,88
2018;33,00
2018;27,48
2018;70,42
2018;419,41
2018;12,00
2018;9,00
2018;55,50
2018;12,00
2018;30,41
2018;5,25
2018;72,00
2018;12,00
2018;163,80
2018;3,00
2018;7,00
2018;112,28
2018;12,00
2020;28,42
2018;106,86
2018;32,13
2018;11,50
2018;27,00
2018;26,98
2018;6,10
2018;27,48
2018;49,50
2018;30,00
2018;23,36
2018;50,60
2018;21,70
2018;0,60
2018;27,80
2018;15,00
2018;500,00
2018;74,75
2018;8,16
2018;10,50
2019;9,60
2018;27,25
2018;270,21
2018;80,36
2018;73,24
2018;12,00
2018;46,71
2018;171,45
2019;2,00
2018;22,61
2018;41,50
2018;22,00
2018;709,15
2018;235,93
2018;210,70
2018;18,75
2018;8,65
2018;9,36
2018;93,00
2018;274,55
2018;79,50
2018;12,54
2018;26,50
2018;4,50
2018;10,10
2018;196,40
2018;20,50
2018;34,91
2018;51,00
2018;164,91
2018;395,32
2018;11,00
2018;70,50
2018;6,50
2018;18,00
2018;18,00
2018;8,50
2018;11,70
2018;6,00
2018;74,59
2018;11,50
2018;24,00
2018;28,50
2018;69,00
2018;19,00
2018;26,50
2018;30,44
2018;114,75
2018;27,97
2018;32,78
2018;48,00
2018;7,75
2018;4,00
2018;9,18
2018;13,50
2018;176,65
2018;14,25
2018;7,09
2018;118,40
2018;513,00
2018;30,00
2018;9,00
2018;6,00
2018;53,25
2018;29,73
2018;21,60
2018;23,00
2018;36,00
2018;28,36
2018;26,37
2018;169,36
2018;499,00
2018;2,85
2018;11,25
2018;118,22
2018;8,40
2018;6,00
2018;68,25
2018;352,00
2018;41,77
2018;10,50
2018;12,00
2018;29,00
2018;158,60
2018;9,36
2018;27,70
2018;66,93
2018;30,00
2018;27,00
2018;7,00
2018;20,00
2018;164,00
2018;48,25
2018;16,50
2018;28,35
2018;25,99
2018;14,51
2018;70,80
2018;28,00
2018;145,35
2018;4,00
2018;107,10
2018;34,50
2018;30,75
2018;17,50
2018;386,02
2018;27,20
2018;43,50
2018;186,66
2018;25,30
2018;61,95
2018;54,98
2018;9,60
2018;108,34
2018;29,40
2018;14,58
2018;27,54
2018;19,50
2018;9,75
2018;159,45
2018;239,10
2018;20,50
2018;29,70
2018;20,25
2018;324,00
2018;267,75
2018;16,00
2018;27,19
2018;3,00
2019;276,75
2018;106,15
2018;179,12
2018;31,50
2018;741,00
2018;4,00
2018;20,00
2018;39,60
2018;41,25
2018;70,00
2018;36,75
2018;209,59
2018;33,00
2018;7,19
2018;12,35
2018;199,49
2018;114,54
2018;79,62
2018;4,59
2018;487,16
2018;45,00
2018;26,36
2018;7,50
2018;65,25
2018;183,52
2018;88,76
2018;70,02
2018;125,79
2018;15,30
2018;80,00
2018;47,25
2018;156,84
2018;3,06
2018;12,59
2018;80,00
2018;41,40
2018;122,99
2018;70,00
2018;161,20
2018;500,00
2018;84,85
2018;5,00
2018;7,65
2018;296,34
2018;12,00
2018;32,50
2018;0,60
2018;13,00
2018;21,00
2018;70,75
2018;46,50
2018;41,00
2019;20,59
2018;162,34
2018;159,81
2018;59,25
2018;19,24
2018;79,15
2018;80,00
2018;70,00
2018;10,00
2018;80,00
2018;9,00
2018;33,66
2018;12,75
2018;28,90
2018;13,00
2018;57,65
2018;4,00
2018;4,50
2018;269,73
2018;9,85
2018;53,75
2018;6,00
2018;304,06
2018;54,16
2018;92,35
2018;92,35
2018;55,00
2018;10,00
2018;30,00
2018;114,75
2018;54,00
2018;193,19
2018;313,47
2018;78,37
2018;499,00
2019;12,00
2018;3,75
2018;5,25
2018;7,80
2018;62,57
2018;0,30
2018;17,36
2018;29,81
2018;5,36
2018;7,00
2018;23,25
2018;81,20
2018;101,50
2018;49,95
2018;153,79
2018;10,00
2018;12,00
2018;499,17
2018;5,00
2018;102,87
2019;17,25
2018;79,31
2018;5,00
2018;561,70
2018;8,00
2018;14,00
2018;208,53
2018;9,00
2018;4,00
2018;3,45
2018;475,88
2018;19,24
2018;163,10
2018;500,00
2018;497,16
2018;6,00
2018;350,19
2018;137,20
2018;66,93
2018;162,50
2018;30,00
2018;184,75
2018;13,00
2019;5,25
2018;460,50
2018;61,50
2018;248,04
2018;26,10
2018;590,58
2018;58,00
2018;24,20
2018;11,00
2018;28,59
2018;4,50
2018;12,00
2018;28,50
2018;58,50
2018;464,04
2018;30,00
2018;270,00
2018;16,20
2018;376,00
2018;64,67
2018;37,00
2018;30,00
2018;30,00
2018;100,00
2018;30,00
2018;171,97
2018;300,00
2018;100,00
2018;32,40
2018;38,25
2018;5,25
2018;73,58
2018;5,25
2018;91,95
2018;28,75
2018;30,00
2018;3,00
2018;7,25
2018;29,50
2018;9,60
2018;26,00
2018;9,59
2019;15,30
2018;28,05
2018;402,82
2018;500,00
2018;15,00
2018;30,00
2018;4,50
2018;19,50
2018;499,25
2019;45,90
2018;30,00
2019;31,79
2019;73,30
2019;3,75
2019;38,78
2019;62,18
2019;69,23
2019;118,50
2019;33,41
2019;30,00
2019;5,40
2019;13,20
2019;4,50
2019;16,10
2019;39,75
2019;32,40
2019;217,88
2019;44,45
2019;16,80
2019;100,00
2019;3,00
2019;14,40
2019;10,50
2019;12,90
2019;6,00
2019;44,55
2019;6,00
2019;42,06
2019;39,71
2019;169,83
2019;0,30
2019;50,23
2019;47,25
2019;103,95
2019;16,00
2019;7,75
2019;29,86
2019;15,19
2019;154,91
2019;142,95
2019;31,50
2019;9,20
2019;8,25
2019;49,95
2019;13,50
2019;31,00
2019;44,60
2019;67,50
2019;90,85
2019;4,00
2019;6,48
2019;27,00
2019;23,50
2019;42,66
2019;230,00
2019;15,00
2019;19,00
2019;4,00
2019;22,95
2019;6,00
2019;52,50
2019;27,14
2019;21,00
2019;255,15
2019;53,75
2019;12,00
2019;7,00
2019;23,00
2019;66,75
2019;42,75
2019;16,50
2019;41,81
2019;26,85
2019;13,21
2019;57,25
2019;13,50
2019;72,20
2019;12,75
2019;12,15
2019;25,11
2019;41,23
2019;14,18
2019;24,30
2019;12,75
2019;0,30
2019;19,48
2019;20,00
2019;115,16
2019;3,00
2019;75,60
2019;37,35
2019;123,38
2019;6,00
2019;60,03
2019;38,25
2019;12,00
2019;15,80
2019;10,50
2019;6,48
2019;279,19
2019;5,80
2019;171,18
2019;67,23
2019;20,89
2019;6,00
2019;12,00
2019;264,00
2019;34,86
2019;5,00
2019;75,09
2019;167,97
2019;51,13
2019;10,00
2019;45,00
2019;173,40
2019;40,00
2019;76,65
2019;38,30
2019;12,25
2019;141,75
2019;12,25
2019;231,65
2019;17,60
2019;12,00
2019;45,00
2019;11,50
2019;30,00
2019;12,50
2019;25,75
2019;34,75
2019;9,25
2019;56,75
2019;1,20
2019;152,50
2019;139,75
2019;14,00
2019;4,50
2019;6,00
2019;27,60
2019;6,08
2019;4,50
2019;19,89
2019;5,40
2019;9,25
2019;38,32
2019;10,50
2019;16,20
2019;6,00
2019;19,00
2019;39,00
2019;21,00
2019;62,50
2019;26,00
2019;54,00
2019;67,50
2019;31,07
2019;83,99
2019;10,00
2019;3,60
2019;42,00
2019;618,00
2019;158,45
2019;5,80
2019;162,00
2019;409,64
2019;23,36
2019;17,18
2019;30,00
2019;56,00
2019;70,40
2019;4,00
2019;52,00
2019;52,20
2019;3,00
2019;83,50
2019;375,38
2019;3,00
2019;35,25
2019;9,75
2019;20,00
2019;14,25
2019;18,00
2019;54,00
2019;239,70
2019;3,00
2019;17,89
2019;241,99
2019;42,70
2019;12,00
2019;43,30
2019;85,50
2019;5,40
2019;14,25
2019;0,40
2019;92,00
2019;13,50
2019;81,00
2019;128,59
2019;31,00
2019;12,25
2019;13,08
2019;5,25
2019;5,40
2019;25,80
2019;42,29
2019;35,18
2019;60,75
2019;13,00
2019;10,00
2019;43,00
2019;41,81
2019;5,25
2019;36,00
2019;41,40
2019;38,36
2019;57,38
2019;18,55
2019;29,25
2019;17,21
2019;200,00
2019;22,80
2019;18,00
2019;66,81
2019;27,50
2019;50,60
2019;11,20
2019;4,00
2019;11,25
2019;33,75
2019;13,08
2019;88,90
2019;192,00
2019;40,50
2019;81,36
2019;21,56
2019;7,50
2019;23,56
2019;39,60
2019;4,05
2019;61,70
2019;16,50
2019;277,20
2019;12,90
2019;4,00
2019;11,25
2019;85,00
2019;33,75
2019;15,00
2019;19,20
2019;53,14
2019;12,00
2019;4,00
2019;9,00
2019;4,00
2019;16,00
2019;23,00
2019;6,00
2019;0,30
2019;42,00
2019;39,75
2019;8,00
2019;45,14
2019;39,42
2019;13,08
2019;20,00
2019;12,00
2019;0,40
2019;56,25
2019;8,25
2019;84,75
2019;22,00
2019;460,83
2019;4,60
2019;49,50
2019;12,00
2019;6,00
2019;24,00
2019;33,75
2019;90,50
2019;28,35
2019;41,75
2019;105,05
2019;99,90
2019;45,71
2019;787,39
2019;128,75
2019;37,16
2019;285,30
2019;21,25
2019;36,64
2019;23,76
2019;129,61
2019;10,50
2019;14,00
2019;201,12
2019;99,75
2019;97,98
2019;3,06
2019;84,60
2019;13,50
2019;12,85
2019;16,20
2019;19,00
2019;4,50
2019;7,75
2019;12,00
2019;4,50
2019;10,00
2019;77,60
2019;41,03
2019;15,00
2019;12,25
2019;24,00
2019;7,65
2019;455,21
2019;44,60
2019;71,64
2019;416,50
2019;24,90
2019;13,25
2019;43,10
2019;0,60
2020;3,60
2019;15,50
2019;27,86
2019;9,90
2019;28,35
2019;4,00
2019;298,30
2019;45,15
2019;22,00
2019;53,33
2019;39,70
2019;29,44
2019;184,80
2019;10,00
2019;139,84
2019;313,20
2019;20,75
2019;60,00
2019;115,09
2019;341,85
2019;13,61
2019;4,00
2019;100,44
2019;18,80
2019;40,78
2019;31,30
2019;18,00
2019;29,46
2019;87,78
2019;9,00
2019;102,56
2019;19,05
2019;3,00
2019;42,74
2019;10,00
2019;5,00
2019;12,00
2019;91,20
2019;16,60
2019;12,75
2019;9,18
2020;18,00
2019;18,90
2019;7,00
2019;7,00
2019;35,78
2019;9,25
2019;30,00
2019;9,00
2019;40,87
2019;13,75
2019;44,55
2019;4,00
2019;3,00
2019;30,71
2019;45,32
2019;9,00
2019;5,25
2019;3,00
2019;18,25
2019;14,00
2019;50,20
2019;50,28
2019;1,20
2019;100,00
2019;104,45
2019;24,00
2019;152,25
2019;47,00
2019;14,00
2019;87,06
2019;48,85
2019;10,50
2019;22,00
2019;56,75
2019;12,80
2019;22,35
2019;10,00
2019;12,75
2019;279,56
2019;8,52
2020;2,25
2020;0,30
2019;47,00
2019;84,75
2019;10,00
2019;81,69
2019;9,14
2019;54,00
2019;13,00
2019;78,00
2019;7,09
2019;7,30
2019;146,70
2019;326,00
2019;24,00
2019;252,05
2019;10,00
2019;29,70
2019;8,00
2019;136,35
2019;46,30
2019;200,48
2019;2,25
2019;149,02
2019;8,75
2019;74,44
2019;35,50
2019;27,00
2019;1,20
2019;11,85
2019;94,49
2019;79,72
2019;231,24
2019;425,64
2019;427,50
2019;219,56
2019;20,37
2019;31,16
2019;5,25
2019;151,67
2019;90,11
2019;54,00
2019;44,50
2019;20,00
2019;16,00
2019;11,25
2019;26,36
2019;4,50
2020;3,45
2019;191,00
2019;67,50
2019;148,44
2019;75,47
2019;7,50
2019;142,64
2019;8,10
2019;21,75
2019;25,33
2019;6,10
2019;28,12
2019;6,75
2019;4,00
2019;143,48
2019;22,00
2019;36,00
2019;10,00
2019;349,70
2019;26,00
2019;85,42
2019;122,94
2019;31,15
2019;11,99
2019;24,26
2019;91,31
2019;76,00
2019;36,48
2019;25,00
2019;400,00
2019;19,45
2019;77,63
2019;87,06
2019;222,78
2019;13,77
2019;0,30
2019;9,06
2019;33,75
2019;9,00
2019;15,00
2019;12,00
2019;9,00
2019;6,24
2019;25,00
2019;64,13
2019;38,94
2019;25,83
2019;33,50
2019;331,91
2019;54,00
2019;19,80
2019;18,75
2020;7,00
2019;176,88
2019;69,50
2019;168,89
2019;9,25
2019;21,16
2019;70,00
2019;22,50
2019;9,00
2019;16,00
2019;23,40
2019;84,57
2019;116,00
2019;422,00
2019;97,00
2019;35,00
2019;22,65
2019;90,50
2019;48,34
2019;10,00
2019;64,95
2019;30,25
2019;30,36
2019;30,25
2019;30,00
2019;71,25
2019;77,79
2019;4,50
2019;18,00
2019;85,05
2019;18,00
2020;25,35
2019;373,75
2020;4,50
2019;114,30
2019;4,91
2020;34,60
2019;8,66
2019;14,60
2019;2,40
2019;391,40
2019;36,21
2020;4,50
2019;178,06
2019;17,50
2019;24,30
2019;255,05
2019;27,70
2019;9,88
2019;15,30
2019;130,28
2019;36,30
2019;489,75
2019;22,60
2019;36,00
2019;16,99
2019;415,90
2019;5,25
2019;120,00
2020;4,59
2019;179,55
2019;16,99
2020;20,00
2019;3,75
2019;29,25
2019;3,06
2019;6,00
2019;65,62
2019;12,30
2019;31,00
2019;37,47
2019;71,00
2019;16,00
2019;168,75
2019;412,43
2019;12,15
2019;15,00
2019;8,70
2019;23,40
2019;168,75
2019;168,75
2019;48,84
2019;187,75
2019;37,00
2019;50,56
2019;52,00
2019;15,00
2019;41,60
2019;24,40
2019;65,81
2019;3,00
2019;81,86
2019;52,65
2019;127,80
2019;14,60
2020;20,25
2019;3,00
2019;4,30
2019;15,75
2019;1,62
2019;27,00
2019;15,00
2020;168,58
2020;12,00
2019;39,75
2019;55,20
2019;4,30
2019;5,00
2019;200,00
2019;222,00
2019;122,40
2019;25,18
2019;9,45
2019;4,59
2019;3,75
2019;10,59
2019;135,00
2019;35,00
2019;18,10
2019;4,50
2019;23,30
2019;296,87
2019;29,14
2019;9,45
2019;6,00
2019;32,55
2019;74,12
2019;171,59
2019;65,88
2019;199,66
2019;36,17
2019;6,75
2019;42,69
2019;4,70
2019;12,00
2019;128,25
2019;38,25
2019;5,25
2019;23,04
2019;147,45
2019;61,76
2019;45,00
2019;7,50
2020;53,33
2019;12,00
2020;19,89
2019;3,00
2019;92,20
2019;90,00
2019;51,64
2019;58,77
2019;9,00
2019;225,00
2019;22,50
2019;66,83
2019;23,20
2019;6,00
2019;653,71
2019;4,50
2020;25,25
2019;20,36
2020;14,00
2019;131,62
2019;26,10
2019;7,65
2019;18,43
2019;94,16
2019;371,00
2019;14,25
2019;37,80
2019;20,00
2019;35,00
2019;12,59
2019;10,20
2019;290,79
2019;5,40
2019;103,79
2019;9,60
2019;238,95
2019;7,50
2019;18,23
2019;438,64
2020;4,80
2019;11,36
2019;22,13
2019;85,05
2019;14,40
2019;186,05
2019;39,49
2019;11,10
2019;384,44
2019;122,85
2019;24,89
2019;12,00
2019;53,10
2019;49,66
2019;38,38
2019;31,05
2019;29,00
2019;53,98
2020;84,96
2019;230,00
2019;88,16
2019;380,00
2019;76,25
2019;4,50
2019;4,73
2019;85,97
2019;292,35
2019;34,00
2019;68,67
2019;132,60
2019;4,00
2019;9,00
2019;39,10
2019;6,62
2019;100,00
2019;44,89
2019;32,13
2019;65,61
2019;335,00
2019;25,25
2019;241,87
2019;81,00
2019;4,00
2019;500,00
2019;85,73
2019;11,39
2019;86,25
2019;122,18
2019;236,80
2019;66,15
2019;132,07
2019;67,00
2019;64,71
2019;52,47
2019;81,00
2019;164,70
2019;46,00
2019;27,00
2019;226,67
2020;35,10
2019;37,80
2019;54,13
2019;69,30
2019;32,25
2019;465,16
2019;9,45
2019;390,75
2019;28,64
2019;72,31
2019;245,56
2019;208,55
2019;354,19
2019;49,24
2019;30,75
2019;23,36
2019;128,44
2019;13,30
2019;27,71
2019;118,22
2019;105,98
2019;348,20
2019;28,69
2019;4,00
2019;150,00
2019;42,00
2019;85,50
2019;93,50
2019;51,98
2019;150,00
2019;9,00
2019;49,14
2019;17,25
2019;32,40
2019;219,71
2019;497,15
2019;81,90
2019;39,49
2019;223,28
2019;112,75
2019;66,55
2020;42,00
2019;25,00
2019;263,45
2019;110,70
2019;231,00
2019;22,08
2019;62,22
2019;18,90
2019;50,64
2019;21,18
2019;290,79
2019;181,90
2019;139,39
2019;111,71
2019;22,50
2019;193,99
2019;164,33
2019;100,00
2020;73,23
2019;12,15
2019;193,99
2019;200,00
2019;105,88
2019;22,10
2019;108,23
2019;142,63
2019;286,54
2019;46,58
2019;130,60
2020;26,36
2019;109,20
2019;250,00
2019;311,85
2019;45,77
2019;34,10
2019;119,79
2019;500,00
2019;52,16
2019;250,00
2019;350,00
2019;86,21
2019;24,00
2019;3,00
2019;15,75
2019;142,11
2019;180,73
2019;45,70
2019;350,00
2019;360,00
2019;245,72
2019;34,45
2019;12,15
2019;63,88
2019;151,24
