Esforço PF;Ano;Data Assinatura Anexo 4/5 Prest. Serv.;Data de Aprovação do Titular;Mês;ANO_ASSIN;TEMPO_ENTREGA
499,25;2018;2020-04-17;2018-12-25;01/12/18;2020,0;479,0
45,9;2019;2020-11-04;2019-01-08;01/01/19;2020,0;666,0
73,3;2019;2019-09-23;2019-01-03;01/01/19;2019,0;263,0
3,75;2019;2019-12-17;2019-01-07;01/01/19;2019,0;344,0
5,4;2019;2021-02-10;2019-01-09;01/01/19;2021,0;763,0
4,5;2019;2019-04-29;2019-01-13;01/01/19;2019,0;106,0
16,1;2019;2019-02-20;2019-01-31;01/01/19;2019,0;20,0
32,4;2019;2019-03-26;2019-01-14;01/01/19;2019,0;71,0
217,88;2019;2019-08-08;2019-03-13;01/03/19;2019,0;148,0
44,45;2019;2019-08-14;2019-01-14;01/01/19;2019,0;212,0
3,0;2019;2019-04-16;2019-01-10;01/01/19;2019,0;96,0
14,4;2019;2019-02-12;2019-01-10;01/01/19;2019,0;33,0
10,5;2019;2020-06-04;2019-01-13;01/01/19;2020,0;508,0
12,9;2019;2020-11-09;2019-01-10;01/01/19;2020,0;669,0
44,55;2019;2020-04-30;2019-01-23;01/01/19;2020,0;463,0
6,0;2019;2019-09-05;2019-01-10;01/01/19;2019,0;238,0
42,06;2019;2019-04-10;2019-01-10;01/01/19;2019,0;90,0
39,71;2019;2019-02-15;2019-01-10;01/01/19;2019,0;36,0
169,83;2019;2019-01-31;2019-01-15;01/01/19;2019,0;16,0
0,3;2019;2020-02-04;2019-01-15;01/01/19;2020,0;385,0
50,23;2019;2019-10-11;2019-01-10;01/01/19;2019,0;274,0
47,25;2019;2019-05-02;2019-01-16;01/01/19;2019,0;106,0
16,0;2019;2019-05-30;2019-01-21;01/01/19;2019,0;129,0
7,75;2019;2019-07-08;2019-01-16;01/01/19;2019,0;173,0
29,86;2019;2019-06-28;2019-01-15;01/01/19;2019,0;164,0
142,95;2019;2019-04-15;2019-01-17;01/01/19;2019,0;88,0
31,5;2019;2020-05-18;2019-01-20;01/01/19;2020,0;484,0
9,2;2019;2019-03-01;2019-01-15;01/01/19;2019,0;45,0
13,5;2019;2019-07-31;2019-01-22;01/01/19;2019,0;190,0
44,6;2019;2019-04-10;2019-01-15;01/01/19;2019,0;85,0
90,85;2019;2021-01-12;2019-02-19;01/02/19;2021,0;693,0
4,0;2019;2019-10-28;2019-02-19;01/02/19;2019,0;251,0
27,0;2019;2019-08-29;2019-01-21;01/01/19;2019,0;220,0
23,5;2019;2019-05-16;2019-01-15;01/01/19;2019,0;121,0
19,0;2019;2019-07-07;2019-01-16;01/01/19;2019,0;172,0
4,0;2019;2019-02-11;2019-01-20;01/01/19;2019,0;22,0
22,95;2019;2019-02-26;2019-01-17;01/01/19;2019,0;40,0
6,0;2019;2020-03-09;2019-01-22;01/01/19;2020,0;412,0
52,5;2019;2019-08-13;2019-01-24;01/01/19;2019,0;201,0
27,14;2019;2020-08-10;2019-03-18;01/03/19;2020,0;511,0
21,0;2019;2019-08-09;2019-01-22;01/01/19;2019,0;199,0
53,75;2019;2020-05-14;2019-01-20;01/01/19;2020,0;480,0
12,0;2019;2019-06-14;2019-01-17;01/01/19;2019,0;148,0
23,0;2019;2020-02-04;2019-02-27;01/02/19;2020,0;342,0
66,75;2019;2020-12-07;2019-03-18;01/03/19;2020,0;630,0
41,81;2019;2019-08-06;2019-01-23;01/01/19;2019,0;195,0
26,85;2019;2020-03-10;2019-01-20;01/01/19;2020,0;415,0
13,5;2019;2020-07-29;2019-02-04;01/02/19;2020,0;541,0
12,75;2019;2019-05-06;2019-01-24;01/01/19;2019,0;102,0
25,11;2019;2019-09-17;2019-01-21;01/01/19;2019,0;239,0
12,75;2019;2019-06-04;2019-02-13;01/02/19;2019,0;111,0
0,3;2019;2019-08-12;2019-01-27;01/01/19;2019,0;197,0
115,16;2019;2019-08-15;2019-01-28;01/01/19;2019,0;199,0
3,0;2019;2019-03-22;2019-01-27;01/01/19;2019,0;54,0
37,35;2019;2021-03-08;2019-01-27;01/01/19;2021,0;771,0
123,38;2019;2020-05-11;2019-01-27;01/01/19;2020,0;470,0
60,03;2019;2019-06-04;2019-01-28;01/01/19;2019,0;127,0
38,25;2019;2020-05-25;2019-02-22;01/02/19;2020,0;458,0
12,0;2019;2019-03-26;2019-01-25;01/01/19;2019,0;60,0
15,8;2019;2019-06-03;2019-01-29;01/01/19;2019,0;125,0
10,5;2019;2019-06-13;2019-01-24;01/01/19;2019,0;140,0
279,19;2019;2021-02-19;2019-01-28;01/01/19;2021,0;753,0
5,8;2019;2019-04-12;2019-01-27;01/01/19;2019,0;75,0
20,89;2019;2020-10-02;2019-02-07;01/02/19;2020,0;603,0
6,0;2019;2019-03-20;2019-01-27;01/01/19;2019,0;52,0
12,0;2019;2019-03-27;2019-01-30;01/01/19;2019,0;56,0
264,0;2019;2020-05-06;2019-01-31;01/01/19;2020,0;461,0
34,86;2019;2020-03-10;2019-02-06;01/02/19;2020,0;398,0
5,0;2019;2020-03-18;2019-03-28;01/03/19;2020,0;356,0
75,09;2019;2021-02-01;2019-01-28;01/01/19;2021,0;735,0
167,97;2019;2020-11-06;2019-01-28;01/01/19;2020,0;648,0
51,13;2019;2019-09-04;2019-02-26;01/02/19;2019,0;190,0
173,4;2019;2020-02-27;2019-01-28;01/01/19;2020,0;395,0
76,65;2019;2019-10-11;2019-02-12;01/02/19;2019,0;241,0
38,3;2019;2019-06-10;2019-02-10;01/02/19;2019,0;120,0
12,25;2019;2019-10-09;2019-01-30;01/01/19;2019,0;252,0
17,6;2019;2020-05-19;2019-02-05;01/02/19;2020,0;469,0
12,0;2019;2019-04-01;2019-02-01;01/02/19;2019,0;59,0
11,5;2019;2020-01-10;2019-02-03;01/02/19;2020,0;341,0
12,5;2019;2020-04-09;2019-02-05;01/02/19;2020,0;429,0
25,75;2019;2020-03-31;2019-01-31;01/01/19;2020,0;425,0
34,75;2019;2019-09-09;2019-02-07;01/02/19;2019,0;214,0
9,25;2019;2020-03-09;2019-03-15;01/03/19;2020,0;360,0
56,75;2019;2020-03-06;2019-02-05;01/02/19;2020,0;395,0
1,2;2019;2019-05-03;2019-02-04;01/02/19;2019,0;88,0
152,5;2019;2020-09-24;2019-03-07;01/03/19;2020,0;567,0
14,0;2019;2019-02-14;2019-02-10;01/02/19;2019,0;4,0
4,5;2019;2020-01-08;2019-02-05;01/02/19;2020,0;337,0
27,6;2019;2019-07-03;2019-02-05;01/02/19;2019,0;148,0
6,08;2019;2019-11-23;2019-02-05;01/02/19;2019,0;291,0
4,5;2019;2019-05-23;2019-02-10;01/02/19;2019,0;102,0
19,89;2019;2019-03-27;2019-02-06;01/02/19;2019,0;49,0
9,25;2019;2020-02-26;2019-02-11;01/02/19;2020,0;380,0
38,32;2019;2020-08-25;2019-02-13;01/02/19;2020,0;559,0
6,0;2019;2020-05-04;2019-02-10;01/02/19;2020,0;449,0
19,0;2019;2019-07-02;2019-02-11;01/02/19;2019,0;141,0
21,0;2019;2021-04-07;2019-02-07;01/02/19;2021,0;790,0
62,5;2019;2019-11-27;2019-02-12;01/02/19;2019,0;288,0
54,0;2019;2020-10-19;2019-02-10;01/02/19;2020,0;617,0
31,07;2019;2020-08-06;2019-03-18;01/03/19;2020,0;507,0
83,99;2019;2020-08-09;2019-04-12;01/04/19;2020,0;485,0
10,0;2019;2019-07-10;2019-03-20;01/03/19;2019,0;112,0
3,6;2019;2020-12-22;2019-02-26;01/02/19;2020,0;665,0
42,0;2019;2019-06-18;2019-02-22;01/02/19;2019,0;116,0
158,45;2019;2020-04-30;2019-02-14;01/02/19;2020,0;441,0
5,8;2019;2021-02-02;2019-02-28;01/02/19;2021,0;705,0
17,18;2019;2019-03-19;2019-02-18;01/02/19;2019,0;29,0
70,4;2019;2019-08-01;2019-02-26;01/02/19;2019,0;156,0
4,0;2019;2019-07-12;2019-02-11;01/02/19;2019,0;151,0
52,2;2019;2020-03-16;2019-02-13;01/02/19;2020,0;397,0
3,0;2019;2019-05-30;2019-02-14;01/02/19;2019,0;105,0
83,5;2019;2020-06-24;2019-02-26;01/02/19;2020,0;484,0
3,0;2019;2021-03-25;2019-02-12;01/02/19;2021,0;772,0
9,75;2019;2019-05-22;2019-02-12;01/02/19;2019,0;99,0
3,0;2019;2019-10-14;2019-03-14;01/03/19;2019,0;214,0
42,7;2019;2019-11-08;2019-02-25;01/02/19;2019,0;256,0
43,3;2019;2020-02-17;2019-02-22;01/02/19;2020,0;360,0
0,4;2019;2019-06-17;2019-02-19;01/02/19;2019,0;118,0
5,25;2019;2020-03-13;2019-02-27;01/02/19;2020,0;380,0
25,8;2019;2020-05-18;2019-03-07;01/03/19;2020,0;438,0
13,0;2019;2020-05-29;2019-03-01;01/03/19;2020,0;455,0
10,0;2019;2019-03-29;2019-02-25;01/02/19;2019,0;32,0
41,81;2019;2019-06-12;2019-03-07;01/03/19;2019,0;97,0
5,25;2019;2020-01-08;2019-03-15;01/03/19;2020,0;299,0
36,0;2019;2020-05-15;2019-02-28;01/02/19;2020,0;442,0
38,36;2019;2019-07-16;2019-02-27;01/02/19;2019,0;139,0
57,38;2019;2019-04-11;2019-02-28;01/02/19;2019,0;42,0
18,55;2019;2020-02-10;2019-03-01;01/03/19;2020,0;346,0
29,25;2019;2020-08-11;2019-02-28;01/02/19;2020,0;530,0
22,8;2019;2019-04-05;2019-02-27;01/02/19;2019,0;37,0
27,5;2019;2020-10-19;2019-03-01;01/03/19;2020,0;598,0
50,6;2019;2019-12-10;2019-03-07;01/03/19;2019,0;278,0
4,0;2019;2019-07-04;2019-02-28;01/02/19;2019,0;126,0
11,25;2019;2019-06-06;2019-03-06;01/03/19;2019,0;92,0
88,9;2019;2020-04-08;2019-03-07;01/03/19;2020,0;398,0
192,0;2019;2020-08-20;2019-03-07;01/03/19;2020,0;532,0
21,56;2019;2019-07-24;2019-03-08;01/03/19;2019,0;138,0
7,5;2019;2020-07-09;2019-03-19;01/03/19;2020,0;478,0
39,6;2019;2019-08-27;2019-03-12;01/03/19;2019,0;168,0
4,05;2019;2019-07-15;2019-03-06;01/03/19;2019,0;131,0
61,7;2019;2019-07-19;2019-03-07;01/03/19;2019,0;134,0
16,5;2019;2019-08-07;2019-06-11;01/06/19;2019,0;57,0
277,2;2019;2020-04-17;2019-03-07;01/03/19;2020,0;407,0
12,9;2019;2020-05-07;2019-03-08;01/03/19;2020,0;426,0
4,0;2019;2019-12-02;2019-03-11;01/03/19;2019,0;266,0
11,25;2019;2020-01-08;2019-03-15;01/03/19;2020,0;299,0
19,2;2019;2019-05-09;2019-03-12;01/03/19;2019,0;58,0
4,0;2019;2019-05-07;2019-04-04;01/04/19;2019,0;33,0
4,0;2019;2019-08-08;2019-03-21;01/03/19;2019,0;140,0
23,0;2019;2020-09-08;2019-03-29;01/03/19;2020,0;529,0
42,0;2019;2019-11-28;2019-03-26;01/03/19;2019,0;247,0
39,75;2019;2020-04-20;2019-09-05;01/09/19;2020,0;228,0
8,0;2019;2019-06-05;2019-03-22;01/03/19;2019,0;75,0
45,14;2019;2019-08-12;2019-03-22;01/03/19;2019,0;143,0
39,42;2019;2021-03-11;2019-03-26;01/03/19;2021,0;716,0
0,4;2019;2019-08-29;2019-03-22;01/03/19;2019,0;160,0
56,25;2019;2020-01-30;2019-05-07;01/05/19;2020,0;268,0
8,25;2019;2019-07-09;2019-03-25;01/03/19;2019,0;106,0
84,75;2019;2020-05-15;2019-04-04;01/04/19;2020,0;407,0
460,83;2019;2021-02-08;2019-04-02;01/04/19;2021,0;678,0
4,6;2019;2021-02-22;2019-04-01;01/04/19;2021,0;693,0
49,5;2019;2019-12-20;2019-03-26;01/03/19;2019,0;269,0
12,0;2019;2019-04-25;2019-03-28;01/03/19;2019,0;28,0
6,0;2019;2019-10-14;2019-03-28;01/03/19;2019,0;200,0
33,75;2019;2019-12-26;2019-03-27;01/03/19;2019,0;274,0
90,5;2019;2019-05-29;2019-03-27;01/03/19;2019,0;63,0
41,75;2019;2019-12-06;2019-03-26;01/03/19;2019,0;255,0
45,71;2019;2021-03-11;2019-03-26;01/03/19;2021,0;716,0
787,39;2019;2020-03-12;2019-03-28;01/03/19;2020,0;350,0
128,75;2019;2019-05-29;2019-03-27;01/03/19;2019,0;63,0
37,16;2019;2020-12-29;2019-03-27;01/03/19;2020,0;643,0
285,3;2019;2019-04-09;2019-03-27;01/03/19;2019,0;13,0
36,64;2019;2019-07-13;2019-04-04;01/04/19;2019,0;100,0
23,76;2019;2020-03-02;2019-03-27;01/03/19;2020,0;341,0
10,5;2019;2019-07-15;2019-03-29;01/03/19;2019,0;108,0
14,0;2019;2020-05-12;2019-03-28;01/03/19;2020,0;411,0
201,12;2019;2020-03-10;2019-03-29;01/03/19;2020,0;347,0
99,75;2019;2019-05-23;2019-04-30;01/04/19;2019,0;23,0
97,98;2019;2020-03-10;2019-03-29;01/03/19;2020,0;347,0
84,6;2019;2020-10-26;2019-05-08;01/05/19;2020,0;537,0
13,5;2019;2019-06-11;2019-04-02;01/04/19;2019,0;70,0
12,85;2019;2019-10-29;2019-04-01;01/04/19;2019,0;211,0
19,0;2019;2020-08-27;2019-04-08;01/04/19;2020,0;507,0
4,5;2019;2019-04-10;2019-04-01;01/04/19;2019,0;9,0
7,75;2019;2020-02-27;2019-04-01;01/04/19;2020,0;332,0
12,0;2019;2020-01-16;2019-04-04;01/04/19;2020,0;287,0
4,5;2019;2019-04-15;2019-04-09;01/04/19;2019,0;6,0
10,0;2019;2020-09-23;2019-04-11;01/04/19;2020,0;531,0
77,6;2019;2020-12-04;2019-04-08;01/04/19;2020,0;606,0
15,0;2019;2019-05-07;2019-04-04;01/04/19;2019,0;33,0
12,25;2019;2019-08-08;2019-04-05;01/04/19;2019,0;125,0
24,0;2019;2019-05-07;2019-04-04;01/04/19;2019,0;33,0
7,65;2019;2019-07-16;2019-04-04;01/04/19;2019,0;103,0
455,21;2019;2021-01-28;2019-04-05;01/04/19;2021,0;664,0
44,6;2019;2020-11-24;2019-04-11;01/04/19;2020,0;593,0
71,64;2019;2020-05-18;2019-04-05;01/04/19;2020,0;409,0
24,9;2019;2020-01-23;2019-04-15;01/04/19;2020,0;283,0
13,25;2019;2019-05-30;2019-05-07;01/05/19;2019,0;23,0
0,6;2019;2019-06-03;2019-04-12;01/04/19;2019,0;52,0
3,6;2020;2020-08-09;2020-02-26;01/02/20;2020,0;165,0
15,5;2019;2020-07-06;2019-04-11;01/04/19;2020,0;452,0
27,86;2019;2020-04-02;2019-04-12;01/04/19;2020,0;356,0
4,0;2019;2019-06-14;2019-05-07;01/05/19;2019,0;38,0
22,0;2019;2019-09-19;2019-04-29;01/04/19;2019,0;143,0
39,7;2019;2019-05-29;2019-04-11;01/04/19;2019,0;48,0
29,44;2019;2019-09-09;2019-04-18;01/04/19;2019,0;144,0
184,8;2019;2019-06-04;2019-04-12;01/04/19;2019,0;53,0
10,0;2019;2021-01-20;2019-04-25;01/04/19;2021,0;636,0
20,75;2019;2021-01-08;2019-04-12;01/04/19;2021,0;637,0
13,61;2019;2020-08-25;2019-05-14;01/05/19;2020,0;469,0
40,78;2019;2021-02-10;2019-04-22;01/04/19;2021,0;660,0
31,3;2019;2020-12-10;2019-04-17;01/04/19;2020,0;603,0
18,0;2019;2019-10-07;2019-04-22;01/04/19;2019,0;168,0
29,46;2019;2021-02-10;2019-04-24;01/04/19;2021,0;658,0
9,0;2019;2019-12-23;2019-04-17;01/04/19;2019,0;250,0
19,05;2019;2019-12-23;2019-04-17;01/04/19;2019,0;250,0
42,74;2019;2021-03-08;2019-04-18;01/04/19;2021,0;690,0
10,0;2019;2019-06-19;2019-04-22;01/04/19;2019,0;58,0
12,75;2019;2020-12-21;2019-06-13;01/06/19;2020,0;557,0
9,25;2019;2020-12-10;2019-04-26;01/04/19;2020,0;594,0
9,0;2019;2020-03-03;2019-04-30;01/04/19;2020,0;308,0
13,75;2019;2020-11-11;2019-04-26;01/04/19;2020,0;565,0
4,0;2019;2020-04-30;2019-04-29;01/04/19;2020,0;367,0
3,0;2019;2020-09-18;2019-05-02;01/05/19;2020,0;505,0
5,25;2019;2020-12-08;2019-05-14;01/05/19;2020,0;574,0
3,0;2019;2020-02-27;2019-05-03;01/05/19;2020,0;300,0
14,0;2019;2019-05-19;2019-05-02;01/05/19;2019,0;17,0
50,2;2019;2020-05-15;2019-04-30;01/04/19;2020,0;381,0
50,28;2019;2019-11-18;2019-05-10;01/05/19;2019,0;192,0
104,45;2019;2020-11-11;2019-05-14;01/05/19;2020,0;547,0
24,0;2019;2020-02-27;2019-05-07;01/05/19;2020,0;296,0
152,25;2019;2020-12-03;2019-05-07;01/05/19;2020,0;576,0
10,5;2019;2019-12-23;2019-05-09;01/05/19;2019,0;228,0
22,0;2019;2019-05-29;2019-05-09;01/05/19;2019,0;20,0
12,8;2019;2019-11-12;2019-10-18;01/10/19;2019,0;25,0
12,75;2019;2020-12-08;2019-05-14;01/05/19;2020,0;574,0
8,52;2019;2019-10-02;2019-05-17;01/05/19;2019,0;138,0
2,25;2020;2020-05-25;2020-01-02;01/01/20;2020,0;144,0
84,75;2019;2020-04-07;2019-07-09;01/07/19;2020,0;273,0
10,0;2019;2020-01-03;2019-05-16;01/05/19;2020,0;232,0
81,69;2019;2020-12-28;2019-05-16;01/05/19;2020,0;592,0
9,14;2019;2019-10-08;2019-05-17;01/05/19;2019,0;144,0
13,0;2019;2019-10-02;2019-05-17;01/05/19;2019,0;138,0
146,7;2019;2020-10-09;2019-05-29;01/05/19;2020,0;499,0
326,0;2019;2020-11-09;2019-05-23;01/05/19;2020,0;536,0
24,0;2019;2019-06-04;2019-05-21;01/05/19;2019,0;14,0
252,05;2019;2019-12-10;2019-06-14;01/06/19;2019,0;179,0
29,7;2019;2019-07-23;2019-05-22;01/05/19;2019,0;62,0
8,0;2019;2020-04-16;2019-07-08;01/07/19;2020,0;283,0
46,3;2019;2019-10-17;2019-05-21;01/05/19;2019,0;149,0
200,48;2019;2020-06-10;2019-05-21;01/05/19;2020,0;386,0
2,25;2019;2019-07-22;2019-05-24;01/05/19;2019,0;59,0
149,02;2019;2020-05-12;2019-05-21;01/05/19;2020,0;357,0
8,75;2019;2020-06-22;2019-05-27;01/05/19;2020,0;392,0
35,5;2019;2020-04-15;2019-05-21;01/05/19;2020,0;330,0
1,2;2019;2020-02-19;2019-05-21;01/05/19;2020,0;274,0
11,85;2019;2019-10-10;2019-05-27;01/05/19;2019,0;136,0
425,64;2019;2019-10-25;2019-05-23;01/05/19;2019,0;155,0
427,5;2019;2020-06-03;2019-05-23;01/05/19;2020,0;377,0
5,25;2019;2020-08-07;2019-05-30;01/05/19;2020,0;435,0
90,11;2019;2020-10-27;2019-06-11;01/06/19;2020,0;504,0
44,5;2019;2021-03-04;2019-05-28;01/05/19;2021,0;646,0
11,25;2019;2019-09-09;2019-05-30;01/05/19;2019,0;102,0
4,5;2019;2019-07-29;2019-06-03;01/06/19;2019,0;56,0
3,45;2020;2020-05-15;2020-01-14;01/01/20;2020,0;122,0
191,0;2019;2020-03-05;2019-06-03;01/06/19;2020,0;276,0
75,47;2019;2019-08-06;2019-06-04;01/06/19;2019,0;63,0
7,5;2019;2019-07-31;2019-05-29;01/05/19;2019,0;63,0
21,75;2019;2020-12-17;2019-05-30;01/05/19;2020,0;567,0
28,12;2019;2020-07-23;2019-07-01;01/07/19;2020,0;388,0
6,75;2019;2020-01-29;2019-06-05;01/06/19;2020,0;238,0
143,48;2019;2020-03-06;2019-06-10;01/06/19;2020,0;270,0
36,0;2019;2020-02-27;2019-06-04;01/06/19;2020,0;268,0
122,94;2019;2019-10-31;2019-06-11;01/06/19;2019,0;142,0
31,15;2019;2020-02-21;2019-06-11;01/06/19;2020,0;255,0
11,99;2019;2020-04-29;2019-06-27;01/06/19;2020,0;307,0
24,26;2019;2020-02-19;2019-06-18;01/06/19;2020,0;246,0
91,31;2019;2021-01-18;2019-06-24;01/06/19;2021,0;574,0
36,48;2019;2020-12-22;2019-06-18;01/06/19;2020,0;553,0
25,0;2019;2020-04-02;2019-06-18;01/06/19;2020,0;289,0
19,45;2019;2019-12-10;2019-06-19;01/06/19;2019,0;174,0
77,63;2019;2021-04-09;2019-07-31;01/07/19;2021,0;618,0
87,06;2019;2020-02-19;2019-06-14;01/06/19;2020,0;250,0
222,78;2019;2021-01-29;2019-06-21;01/06/19;2021,0;588,0
13,77;2019;2019-10-07;2019-07-04;01/07/19;2019,0;95,0
9,06;2019;2020-02-20;2019-07-05;01/07/19;2020,0;230,0
9,0;2019;2019-12-10;2019-06-26;01/06/19;2019,0;167,0
12,0;2019;2019-07-16;2019-06-21;01/06/19;2019,0;25,0
9,0;2019;2020-04-13;2019-06-19;01/06/19;2020,0;299,0
6,24;2019;2020-08-24;2019-06-26;01/06/19;2020,0;425,0
25,83;2019;2020-02-20;2019-06-21;01/06/19;2020,0;244,0
33,5;2019;2021-02-17;2019-07-11;01/07/19;2021,0;587,0
54,0;2019;2020-02-18;2019-07-08;01/07/19;2020,0;225,0
18,75;2019;2020-12-21;2019-07-04;01/07/19;2020,0;536,0
7,0;2020;2021-02-03;2020-01-13;01/01/20;2021,0;387,0
69,5;2019;2020-10-13;2019-07-04;01/07/19;2020,0;467,0
168,89;2019;2019-10-22;2019-07-03;01/07/19;2019,0;111,0
9,25;2019;2021-02-03;2019-07-04;01/07/19;2021,0;580,0
21,16;2019;2019-10-07;2019-07-05;01/07/19;2019,0;94,0
9,0;2019;2019-08-16;2019-07-04;01/07/19;2019,0;43,0
16,0;2019;2020-08-17;2019-07-04;01/07/19;2020,0;410,0
23,4;2019;2020-01-31;2019-07-04;01/07/19;2020,0;211,0
84,57;2019;2021-01-29;2019-07-05;01/07/19;2021,0;574,0
22,65;2019;2020-02-18;2019-07-08;01/07/19;2020,0;225,0
90,5;2019;2020-03-10;2019-07-08;01/07/19;2020,0;246,0
48,34;2019;2020-02-27;2019-07-10;01/07/19;2020,0;232,0
64,95;2019;2021-02-10;2019-07-08;01/07/19;2021,0;583,0
71,25;2019;2020-02-11;2019-07-08;01/07/19;2020,0;218,0
77,79;2019;2020-02-18;2019-07-08;01/07/19;2020,0;225,0
4,5;2019;2020-04-01;2019-07-12;01/07/19;2020,0;264,0
18,0;2019;2019-07-26;2019-07-11;01/07/19;2019,0;15,0
18,0;2019;2020-02-18;2019-07-10;01/07/19;2020,0;223,0
373,75;2019;2020-12-16;2019-10-25;01/10/19;2020,0;418,0
4,5;2020;2020-03-17;2020-01-06;01/01/20;2020,0;71,0
114,3;2019;2020-05-01;2019-07-12;01/07/19;2020,0;294,0
4,91;2019;2019-10-22;2019-07-12;01/07/19;2019,0;102,0
8,66;2019;2019-09-10;2019-07-22;01/07/19;2019,0;50,0
2,4;2019;2019-07-30;2019-07-19;01/07/19;2019,0;11,0
36,21;2019;2019-10-25;2019-07-18;01/07/19;2019,0;99,0
4,5;2020;2020-12-03;2020-07-02;01/07/20;2020,0;154,0
178,06;2019;2020-09-16;2019-08-07;01/08/19;2020,0;406,0
17,5;2019;2020-07-29;2019-10-30;01/10/19;2020,0;273,0
24,3;2019;2020-08-17;2019-08-01;01/08/19;2020,0;382,0
255,05;2019;2020-02-17;2019-07-18;01/07/19;2020,0;214,0
27,7;2019;2020-08-05;2019-10-30;01/10/19;2020,0;280,0
15,3;2019;2020-11-13;2019-07-19;01/07/19;2020,0;483,0
36,3;2019;2020-11-09;2019-07-25;01/07/19;2020,0;473,0
22,6;2019;2019-11-26;2019-07-29;01/07/19;2019,0;120,0
16,99;2019;2020-07-15;2019-07-24;01/07/19;2020,0;357,0
415,9;2019;2020-11-17;2019-10-04;01/10/19;2020,0;410,0
5,25;2019;2020-12-10;2019-07-29;01/07/19;2020,0;500,0
4,59;2020;2020-07-16;2020-04-14;01/04/20;2020,0;93,0
16,99;2019;2020-07-15;2019-08-05;01/08/19;2020,0;345,0
29,25;2019;2021-03-03;2019-11-10;01/11/19;2021,0;479,0
3,06;2019;2020-08-28;2019-09-05;01/09/19;2020,0;358,0
6,0;2019;2020-07-29;2019-10-30;01/10/19;2020,0;273,0
65,62;2019;2020-08-07;2019-07-31;01/07/19;2020,0;373,0
12,3;2019;2021-03-11;2019-08-06;01/08/19;2021,0;583,0
31,0;2019;2020-03-31;2019-08-20;01/08/19;2020,0;224,0
37,47;2019;2019-10-29;2019-08-04;01/08/19;2019,0;86,0
15,0;2019;2019-12-17;2019-08-26;01/08/19;2019,0;113,0
8,7;2019;2019-08-19;2019-08-09;01/08/19;2019,0;10,0
48,84;2019;2020-09-08;2019-08-06;01/08/19;2020,0;399,0
37,0;2019;2020-03-05;2019-08-29;01/08/19;2020,0;189,0
50,56;2019;2019-12-05;2019-08-08;01/08/19;2019,0;119,0
52,0;2019;2020-04-09;2019-08-07;01/08/19;2020,0;246,0
24,4;2019;2019-10-07;2019-08-14;01/08/19;2019,0;54,0
3,0;2019;2020-02-26;2019-08-09;01/08/19;2020,0;201,0
127,8;2019;2021-03-09;2019-08-19;01/08/19;2021,0;568,0
14,6;2019;2019-09-27;2019-08-13;01/08/19;2019,0;45,0
20,25;2020;2020-07-16;2020-07-06;01/07/20;2020,0;10,0
3,0;2019;2019-09-12;2019-08-16;01/08/19;2019,0;27,0
4,3;2019;2020-08-28;2019-08-26;01/08/19;2020,0;368,0
15,75;2019;2021-01-18;2019-08-21;01/08/19;2021,0;516,0
27,0;2019;2020-09-25;2019-08-28;01/08/19;2020,0;394,0
168,58;2020;2021-01-29;2020-08-14;01/08/20;2021,0;168,0
12,0;2020;2020-06-29;2020-06-15;01/06/20;2020,0;14,0
55,2;2019;2021-03-05;2019-08-27;01/08/19;2021,0;556,0
222,0;2019;2020-12-03;2019-08-30;01/08/19;2020,0;461,0
25,18;2019;2020-06-02;2019-08-27;01/08/19;2020,0;280,0
4,59;2019;2020-12-10;2019-08-30;01/08/19;2020,0;468,0
3,75;2019;2020-12-28;2019-08-21;01/08/19;2020,0;495,0
135,0;2019;2020-02-18;2019-09-09;01/09/19;2020,0;162,0
18,1;2019;2019-12-09;2019-08-28;01/08/19;2019,0;103,0
4,5;2019;2020-01-06;2019-08-30;01/08/19;2020,0;129,0
296,87;2019;2019-11-18;2019-08-29;01/08/19;2019,0;81,0
29,14;2019;2020-10-02;2019-08-28;01/08/19;2020,0;401,0
6,0;2019;2020-10-02;2019-08-28;01/08/19;2020,0;401,0
32,55;2019;2020-02-18;2019-09-03;01/09/19;2020,0;168,0
171,59;2019;2021-03-17;2019-09-09;01/09/19;2021,0;555,0
42,69;2019;2020-10-09;2019-08-30;01/08/19;2020,0;406,0
4,7;2019;2020-03-24;2019-09-05;01/09/19;2020,0;201,0
38,25;2019;2020-06-10;2019-09-13;01/09/19;2020,0;271,0
5,25;2019;2019-12-17;2019-10-01;01/10/19;2019,0;77,0
23,04;2019;2020-05-29;2019-09-12;01/09/19;2020,0;260,0
147,45;2019;2021-01-08;2019-09-09;01/09/19;2021,0;487,0
45,0;2019;2020-03-25;2019-09-10;01/09/19;2020,0;197,0
7,5;2019;2020-02-18;2019-09-09;01/09/19;2020,0;162,0
12,0;2019;2019-12-09;2019-09-13;01/09/19;2019,0;87,0
19,89;2020;2020-08-12;2020-01-06;01/01/20;2020,0;219,0
3,0;2019;2020-03-12;2019-10-16;01/10/19;2020,0;148,0
92,2;2019;2020-09-25;2019-09-12;01/09/19;2020,0;379,0
90,0;2019;2020-02-20;2019-09-13;01/09/19;2020,0;160,0
22,5;2019;2019-09-24;2019-09-17;01/09/19;2019,0;7,0
23,2;2019;2019-12-19;2019-09-20;01/09/19;2019,0;90,0
6,0;2019;2020-04-02;2019-09-27;01/09/19;2020,0;188,0
